fecha,pm1_ugm3,pm25_ugm3,pm10_ugm3,temperatura_c,humedad_pct,temperatura_interna_c,humedad_interna_pct,relay,senal
2026-07-30 15:35:56,1,5,5,20.6,38.3,21.7,34.7,0,21
2026-07-30 15:40:56,0,2,2,20.6,38.7,21.6,35.1,0,21
2026-07-30 15:45:56,0,1,1,20.4,38.8,21.5,35,0,21
2026-07-30 15:50:56,0,2,3,20.4,38.8,21.4,34.9,0,21
2026-07-30 15:55:56,0,2,2,20.3,38.9,21.3,34.9,0,20
2026-07-30 17:30:45,6,7,7,17.2,47.3,21.6,37,0,22
2026-07-30 17:47:21,5,13,22,17.4,47.6,21.5,38.2,0,22
2026-07-30 17:52:22,0,0,1,19.1,43.7,21.8,36.7,0,22
2026-07-30 17:57:25,2,4,4,19.6,42.9,21.7,36.7,0,22
2026-07-30 18:02:21,0,1,1,19.9,42,21.5,37,0,22
2026-07-30 18:07:22,0,2,2,19.9,42,21.2,37.4,0,22
2026-07-30 18:12:22,0,3,3,19.8,42,20.9,37.8,0,22
2026-07-30 18:17:22,0,1,1,19.6,42,20.7,38,0,22
2026-07-30 18:22:22,2,5,6,19.4,42.2,20.4,38.3,0,22
2026-07-30 18:27:22,0,4,4,19.3,42.2,20.1,38.6,0,22
2026-07-30 18:32:22,0,2,2,19.1,42.4,19.9,39.1,0,22
2026-07-30 18:37:22,0,1,2,18.9,42.7,19.7,39.3,0,22
2026-07-30 18:42:22,0,2,2,18.8,42.7,19.6,39.4,0,22
2026-07-30 18:47:21,0,1,2,18.7,43,19.4,39.7,0,22
2026-07-30 18:52:22,0,2,2,18.6,43.2,19.2,40,0,22
2026-07-30 18:57:22,0,2,2,18.4,43.3,19,40.3,0,22
2026-07-30 19:02:22,0,1,1,18.3,43.6,18.9,40.6,0,22
2026-07-30 19:07:22,0,3,4,18.2,43.9,18.7,40.9,0,22
2026-07-30 19:12:22,0,1,1,18,44,18.5,41.3,0,22
2026-07-30 19:17:22,0,2,2,17.9,44.4,18.4,41.6,0,22
2026-07-30 19:22:22,0,2,2,17.9,44.4,18.3,41.6,0,22
2026-07-30 19:27:25,0,2,2,17.8,44.5,18.2,41.7,0,22
2026-07-30 19:32:22,0,1,2,17.7,44.5,18.1,41.8,0,22
2026-07-30 19:37:22,0,2,2,17.6,44.7,18,41.9,0,22
2026-07-30 19:42:22,0,3,3,17.6,44.8,18,42.2,0,22
2026-07-30 19:47:22,4,9,9,17.5,44.6,17.9,41.9,0,22
2026-07-30 19:52:22,0,0,1,17.4,44.4,17.8,41.7,0,22
2026-07-30 19:57:22,0,1,2,17.3,44.4,17.6,41.8,0,22
2026-07-30 20:02:22,0,1,1,17.2,44.5,17.5,42.1,0,22
2026-07-30 20:07:22,0,0,0,17.1,44.6,17.3,42.3,0,22
2026-07-30 20:12:22,0,6,7,17,45.1,17.2,42.8,0,22
2026-07-30 20:17:22,0,1,2,16.9,45.3,17.1,42.9,0,22
2026-07-30 20:22:22,0,1,1,16.9,45.1,17.1,43,0,22
2026-07-30 20:27:22,0,0,1,16.8,45.1,17,42.7,0,22
2026-07-30 20:32:22,0,0,0,16.8,45,16.9,42.8,0,22
2026-07-30 20:37:22,0,0,0,16.8,45,16.8,43.1,0,22
2026-07-30 20:42:22,0,1,2,16.7,45,16.8,42.9,0,22
2026-07-30 20:47:22,0,0,0,16.6,45,16.7,42.9,0,22
2026-07-30 20:52:22,0,0,0,16.6,45.4,16.6,43.4,0,22
2026-07-30 20:57:22,0,0,0,16.5,45.4,16.5,43.6,0,22
2026-07-30 21:02:22,0,0,0,16.5,45.5,16.5,43.9,0,22
2026-07-30 21:07:22,0,0,0,16.6,47.7,17.1,46.5,0,22
2026-07-30 21:12:22,0,0,0,19,45.9,24.7,33.2,0,22
2026-07-30 21:17:22,0,0,1,19.4,41.9,22.8,32.9,0,22
2026-07-30 21:22:22,0,0,0,18.9,41.1,20.1,36.2,0,22
2026-07-30 21:27:22,0,0,0,18.6,44.3,20.3,39.6,0,22
2026-07-30 21:32:22,0,0,0,20.6,41.8,26.4,30,0,22
2026-07-30 21:37:22,0,1,1,21.9,38.7,27.1,27.5,0,22
2026-07-30 21:42:22,0,1,1,21.1,38,23.1,31.6,0,22
2026-07-30 21:47:22,0,3,3,19.9,39.3,20.3,35.8,0,22
2026-07-30 21:52:22,0,2,2,18.9,40.3,18.7,38.4,0,22
2026-07-30 21:57:22,0,0,0,18.2,41.6,17.8,39.9,0,22
2026-07-30 22:02:22,0,2,2,18.3,44.7,20.4,40.1,0,22
2026-07-30 22:07:23,1,2,2,20,41.1,24.5,31.1,0,22
2026-07-30 22:12:22,0,3,3,19.6,40.4,21.6,34.1,0,22
2026-07-30 22:17:22,0,4,4,18.8,40.9,19.5,37.2,0,22
2026-07-30 22:22:22,0,2,2,18.2,42,18.2,39.7,0,22
2026-07-30 22:27:22,2,4,4,17.6,43.1,17.5,41.1,0,22
2026-07-30 22:32:23,0,3,4,19.2,44.4,24.1,34.1,0,22
2026-07-30 22:37:22,0,4,5,20.2,40.5,24.3,31,0,22
2026-07-30 22:42:23,2,6,6,19.5,40.5,21.1,34.8,0,22
2026-07-30 22:47:23,2,5,6,18.6,41.2,19.1,38.1,0,22
2026-07-30 22:52:22,2,5,6,17.9,42.4,17.9,40.2,0,22
2026-07-30 22:57:22,1,4,4,18,45.4,20.3,40.3,0,22
2026-07-30 23:02:22,0,4,4,20.1,41.9,25.9,30.1,0,22
2026-07-30 23:07:22,0,3,4,20.1,39.9,23.2,31.9,0,22
2026-07-30 23:12:23,0,3,3,19.2,40.4,20.3,35.9,0,22
2026-07-30 23:17:22,0,4,4,18.4,41.4,18.6,38.8,0,22
2026-07-30 23:22:22,0,2,3,17.7,42.7,17.6,41.1,1,22
2026-07-30 23:27:22,0,0,1,19.6,43.1,24.9,32.1,0,22
2026-07-30 23:32:22,0,2,2,20.1,39.8,23.7,31.2,0,22
2026-07-30 23:37:22,0,1,1,19.4,40.3,20.6,35.1,0,22
2026-07-30 23:42:23,0,1,1,18.5,41,18.8,38,0,22
2026-07-30 23:47:22,0,1,1,17.9,44.5,18.5,42.9,0,22
2026-07-30 23:52:22,0,1,1,20,42.5,25.6,31,1,22
2026-07-30 23:57:23,0,3,4,20.8,39.2,25,29.6,0,22
2026-07-31 00:02:23,0,3,4,19.9,39.3,21.5,33.8,0,22
2026-07-31 00:07:23,1,4,4,18.8,40.2,19.2,37.3,0,22
2026-07-31 00:12:22,0,1,2,18.2,43.8,18.6,42,0,22
2026-07-31 00:17:23,0,3,3,20.1,42,25.6,30.9,0,22
2026-07-31 00:22:23,0,2,3,21.5,39.3,27.3,27.5,0,22
2026-07-31 00:27:23,0,3,3,20.8,38.1,23.4,31.1,0,22
2026-07-31 00:32:23,0,3,5,19.6,39.4,20.3,35.5,0,22
2026-07-31 00:37:23,0,1,1,19.5,42,22.5,35.3,0,22
2026-07-31 00:42:23,0,1,1,21.2,40,27,28.3,0,22
2026-07-31 00:47:22,0,3,3,22.2,37.8,28.1,26.4,0,19
2026-07-31 00:52:23,0,1,1,21.5,37.1,24.3,29.7,0,22
2026-07-31 00:57:23,0,3,3,20.1,38.3,20.9,34.8,0,22
2026-07-31 01:02:23,0,2,3,21.3,39,26.2,29.3,0,22
2026-07-31 01:07:23,0,1,1,22.4,37.7,28.3,26.5,0,19
2026-07-31 01:12:23,0,2,3,22.3,36.2,25.9,27.8,0,19
2026-07-31 01:17:23,1,3,4,20.7,37.2,21.9,32.7,0,19
2026-07-31 01:22:23,0,1,2,21.4,38.6,26,29.4,0,19
2026-07-31 01:27:23,0,2,2,22.6,37.4,28.3,26.5,0,22
2026-07-31 01:32:23,0,3,4,22.9,35.9,27.6,26.1,0,19
2026-07-31 01:37:23,1,5,6,21.5,36.6,23.2,30.9,0,22
2026-07-31 01:42:23,0,2,3,21.3,38.2,25,30.7,0,22
2026-07-31 01:47:23,0,3,3,22.5,37.1,28,26.7,0,22
2026-07-31 01:52:23,0,1,1,23,35.6,28,25.8,0,22
2026-07-31 01:57:23,1,2,2,21.7,35.9,23.7,30,1,19
2026-07-31 02:02:23,0,0,0,22.2,37.2,27,27.8,0,20
2026-07-31 02:07:23,0,2,2,23,36.1,28.5,25.9,0,20
2026-07-31 02:12:23,1,3,4,23.6,34.8,29.1,25.1,0,28
2026-07-31 02:17:23,0,3,3,23.9,34.6,29.1,24.9,0,18
2026-07-31 02:22:23,1,3,3,22.9,34.4,25.3,28,0,18
2026-07-31 02:27:23,0,0,0,21.6,37,23.9,31.5,0,18
2026-07-31 02:32:23,0,1,1,22.7,36.1,27.7,26.6,0,18
2026-07-31 02:37:23,0,0,0,23.4,35.1,28.8,25.2,0,18
2026-07-31 02:42:23,0,3,3,23.2,34,27,26.2,0,18
2026-07-31 02:47:23,0,4,4,21.6,35.9,22.7,31.2,0,18
2026-07-31 02:52:23,0,1,3,20.3,38.7,21.5,35.4,0,30
2026-07-31 02:57:23,0,2,3,21.8,37.8,26.8,28.1,0,18
2026-07-31 03:02:23,0,3,3,22.7,36.2,28,25.9,0,18
2026-07-31 03:07:23,0,4,4,21.6,36.2,23.9,30,0,21
2026-07-31 03:12:23,0,4,4,22.2,37.2,27,27.7,0,28
2026-07-31 03:17:23,0,3,3,23.1,36,28.7,25.7,0,18
2026-07-31 03:22:23,0,3,3,23.5,34.6,28.7,25.1,0,18
2026-07-31 03:27:23,1,3,4,22.3,35.4,24.4,29.3,0,20
2026-07-31 03:32:23,0,2,3,21.2,38,23.6,32.4,0,20
2026-07-31 03:37:23,1,6,7,22.3,37,27.5,27.1,0,18
2026-07-31 03:42:24,0,2,2,23.1,36,28.7,25.6,0,18
2026-07-31 03:47:23,0,1,1,23.5,35,29,25.1,0,18
2026-07-31 03:52:24,0,3,3,23.8,34.4,29.2,24.7,0,18
2026-07-31 03:57:23,1,4,4,22.9,34.3,25.6,27.7,0,18
2026-07-31 04:02:24,2,3,3,22.5,36.1,26.5,28.1,0,17
2026-07-31 04:07:23,1,4,4,23.2,35.4,28.4,25.7,0,18
2026-07-31 04:12:23,2,4,4,23.6,34.4,29,25,0,18
2026-07-31 04:17:23,1,5,5,23.1,34,26.2,26.9,0,17
2026-07-31 04:22:23,3,4,4,21.7,36.8,23.7,31.6,0,17
2026-07-31 04:27:23,1,3,4,22.6,36.2,27.6,26.9,0,18
2026-07-31 04:32:24,0,4,4,23.3,35.3,28.8,25.4,1,18
2026-07-31 04:37:24,3,8,9,23.3,34.2,27.7,25.7,0,20
2026-07-31 04:42:24,4,6,7,21.8,35.5,23.3,30.5,0,17
2026-07-31 04:47:24,2,5,6,22.1,36.8,26.5,28.1,0,17
2026-07-31 04:52:23,1,4,4,23,35.8,28.4,25.8,0,18
2026-07-31 04:57:24,2,4,5,23.5,34.8,29,25,0,18
2026-07-31 05:02:24,2,5,5,22.6,34.9,25.3,28.1,0,18
2026-07-31 05:07:23,1,4,4,21.4,37.2,23.8,31.7,0,18
2026-07-31 05:12:23,0,2,2,22.5,36.2,27.6,26.6,0,18
2026-07-31 05:17:24,0,0,0,23.1,34.7,28.7,24.9,0,18
2026-07-31 05:22:24,0,1,1,22.4,34.5,25.1,27.7,0,18
2026-07-31 05:27:23,0,1,1,20.7,36.2,21.4,32.6,0,18
2026-07-31 05:32:24,0,0,0,21.4,37,25.8,28.4,0,18
2026-07-31 05:37:24,0,0,0,22.5,35.3,27.7,25.5,0,18
2026-07-31 05:42:24,0,0,0,21.6,35,23.8,28.9,0,21
2026-07-31 05:47:24,0,0,0,20,36.5,20.5,33.1,0,18
2026-07-31 05:52:24,0,0,0,20.8,37.6,25,29.3,0,21
2026-07-31 05:57:24,0,0,0,22,35.8,27.6,25.3,0,18
2026-07-31 06:02:24,0,0,0,21.4,35,24.1,28.2,0,21
2026-07-31 06:07:24,0,0,0,20.1,36.1,20.8,32.2,0,18
2026-07-31 06:12:24,0,0,0,19.5,38.8,21.5,34,0,18
2026-07-31 06:17:24,0,0,0,21.2,36.7,26.8,26.3,0,18
2026-07-31 06:22:24,0,0,0,21.3,35.3,24.7,27.8,0,21
2026-07-31 06:27:24,0,0,0,20.1,36.6,21.2,32.2,0,18
2026-07-31 06:32:24,0,0,0,19,37.7,19,35.5,0,18
2026-07-31 06:37:24,0,0,0,20,39.1,24.4,30.4,0,21
2026-07-31 06:42:24,0,0,0,21.4,36.1,26.7,25.8,0,18
2026-07-31 06:47:24,0,0,0,20.7,35.9,22.9,29.6,0,18
2026-07-31 06:52:24,0,1,1,19.5,37.5,20,33.9,0,18
2026-07-31 06:57:24,0,1,1,19.8,39.5,23.4,32.1,0,18
2026-07-31 07:02:24,0,0,0,21.5,37.5,27.3,26.5,0,18
2026-07-31 07:07:24,0,0,0,21.7,35.6,25.3,27.3,0,21
2026-07-31 07:12:24,0,0,0,20.4,36.5,21.5,31.7,0,21
2026-07-31 07:17:24,0,0,0,19.1,37.6,19.2,35.3,0,21
2026-07-31 07:22:24,0,0,0,20.6,38.2,25.5,28.8,0,21
2026-07-31 07:27:24,0,0,0,21.9,36.6,27.6,25.4,0,21
2026-07-31 07:32:24,0,0,0,21.2,35.7,23.8,28.9,0,21
2026-07-31 07:37:24,0,0,0,19.9,37.3,20.5,33.3,0,21
2026-07-31 07:42:24,0,0,0,20.5,39,24.8,30.5,0,21
2026-07-31 07:47:24,0,0,0,21.9,37.6,27.8,26.7,0,21
2026-07-31 07:52:24,0,0,0,21.8,36.3,25.3,28.1,0,21
2026-07-31 07:57:24,0,0,0,20.4,37.2,21.5,32.8,0,21
2026-07-31 08:02:24,0,0,0,20.6,39.3,24.6,31.1,0,21
2026-07-31 08:07:24,0,0,0,22,38,27.6,27,0,21
2026-07-31 08:12:25,0,0,0,22.8,36.8,28.5,26.1,0,21
2026-07-31 08:17:24,0,2,3,23.4,36.1,29,25.7,0,21
2026-07-31 08:22:24,0,0,0,23.9,35.2,29.3,25.3,0,21
2026-07-31 08:27:25,0,0,0,24.2,35,29.3,25.3,0,21
2026-07-31 08:32:24,0,0,0,24.3,34.7,29.1,25.6,0,21
2026-07-31 08:37:24,0,0,0,24.3,35.8,29.2,26,0,21
2026-07-31 08:42:24,0,1,1,24.3,35.9,29.1,26.4,0,21
2026-07-31 08:47:25,0,1,2,24.4,35.5,29.4,25.7,0,21
2026-07-31 08:52:24,0,0,0,24.4,35.3,29.4,25.9,0,21
2026-07-31 08:57:24,0,0,0,24.5,35.3,29.5,25.7,0,21
2026-07-31 09:02:24,0,0,0,23.9,35.9,28.5,27,0,21
2026-07-31 09:07:24,0,1,1,24.2,36,29.2,26.3,0,21
2026-07-31 09:12:25,0,0,0,24.2,36,29.3,26.3,0,20
2026-07-31 09:17:24,0,1,1,24.2,36.2,29.3,26.3,0,20
2026-07-31 09:22:24,0,1,1,24.3,36.1,29.3,26.4,0,23
2026-07-31 09:27:25,0,0,0,24.3,36.2,29.3,26.5,0,23
2026-07-31 09:32:25,0,1,1,24.3,36.2,29.3,26.3,0,20
2026-07-31 09:37:24,0,0,0,24.1,36,29.2,26.1,0,23
2026-07-31 09:42:25,0,0,1,24.2,36,29.2,26.4,0,23
2026-07-31 09:47:24,0,0,0,24.1,36.2,29.1,26.6,0,23
2026-07-31 09:52:25,0,0,0,24.2,36.4,29.2,26.6,0,23
2026-07-31 09:57:25,0,0,0,24.2,35.6,29.1,26.3,0,20
2026-07-31 10:02:25,0,0,0,24,35.4,29,26.1,0,21
2026-07-31 10:07:25,0,0,0,24,35.3,29.1,25.8,0,21
2026-07-31 10:12:25,0,0,0,23.9,35,29,25.6,0,21
2026-07-31 10:17:24,0,0,0,23.9,34.8,29,25.6,0,21
2026-07-31 10:22:24,0,0,0,23.8,35.2,28.8,25.8,0,21
2026-07-31 10:27:25,0,0,0,23.6,34.6,28.6,25.3,0,21
2026-07-31 10:32:25,0,0,0,23.6,34.8,28.6,25.6,0,21
2026-07-31 10:37:25,0,0,0,23.5,34.5,28.4,25.5,0,21
2026-07-31 10:42:25,0,0,0,23.4,34.6,28.2,25.6,0,21
2026-07-31 10:47:25,0,0,0,23.4,34.4,28.1,25.7,0,24
2026-07-31 10:52:25,0,0,0,23.5,34.8,28.2,26.1,0,21
2026-07-31 10:57:25,0,0,0,23.6,34.4,28.4,25.6,0,21
2026-07-31 11:02:25,0,0,0,23.6,34.1,28.4,25.3,0,21
2026-07-31 11:07:24,0,0,0,23.6,34.1,28.4,25.3,0,21
2026-07-31 11:12:25,0,0,0,23.6,34.6,28.5,25.6,0,24
2026-07-31 11:17:25,0,0,0,23.5,34.2,28.4,25.4,0,21
2026-07-31 11:22:25,0,0,0,23.5,34.5,28.4,25.6,0,21
2026-07-31 11:27:25,0,0,0,23.5,34.6,28.4,25.6,0,21
2026-07-31 11:32:25,0,0,0,23.5,34.7,28.5,25.7,0,21
2026-07-31 11:37:25,0,0,0,23.5,34.1,28.5,25.2,0,20
2026-07-31 11:42:25,0,0,0,23.6,34,28.5,25.2,0,20
2026-07-31 11:47:25,0,0,0,23.6,34,28.5,25.1,0,23
2026-07-31 11:52:25,0,0,0,23.5,34.2,28.5,25.1,0,23
2026-07-31 11:57:25,0,0,0,23.6,33.9,28.5,25,0,23
2026-07-31 12:02:25,0,0,0,23.6,33.7,28.5,24.9,0,23
2026-07-31 12:07:25,0,0,0,23.6,33.4,28.5,24.7,0,21
2026-07-31 12:12:25,0,0,0,23.6,33.8,28.4,25.2,0,23
2026-07-31 12:17:25,0,0,0,23.6,33.9,28.3,25.2,0,23
2026-07-31 12:22:25,0,0,0,23.6,34.2,28.4,25.5,0,20
2026-07-31 12:27:25,0,0,0,23.6,34.3,28.4,25.5,0,21
2026-07-31 12:32:25,0,0,0,23.7,34.3,28.5,25.3,0,20
2026-07-31 12:37:25,0,0,0,23.5,33.5,28.4,25,0,23
2026-07-31 12:42:25,0,0,0,23.4,33.5,28.1,25.1,0,23
2026-07-31 12:47:25,0,0,0,23.4,33.7,28,25.4,0,21
2026-07-31 12:52:25,0,0,0,23.4,34.1,28,25.8,0,21
2026-07-31 12:53:45,0,0,0,23.6,33.9,28,25.6,0,21
2026-07-31 12:58:45,0,0,0,23.6,34.2,28.1,25.8,1,21
2026-07-31 13:03:45,0,0,0,23.6,34.1,28.2,25.6,0,21
2026-07-31 13:08:45,0,0,0,23.7,35.1,28.4,26,0,21
2026-07-31 13:13:45,0,0,0,23.7,34.2,28.4,25.4,0,21
2026-07-31 13:18:45,0,0,0,23.7,33.5,28.4,25.1,0,21
2026-07-31 13:23:45,0,0,0,23.7,34.3,28.4,25.4,0,20
2026-07-31 13:28:45,0,0,0,23.8,34.7,28.5,26,0,21
2026-07-31 13:33:45,0,0,0,23.8,34.6,28.6,25.7,0,21
2026-07-31 13:38:45,0,0,0,23.9,34.3,28.7,25.4,0,20
2026-07-31 13:43:45,0,0,0,23.9,34.9,28.7,25.8,0,20
2026-07-31 13:48:45,0,0,0,23.9,34.7,28.7,25.8,0,20
2026-07-31 13:53:45,0,0,0,23.9,35.3,28.7,26.2,0,23
2026-07-31 13:58:45,0,0,0,23.8,35.6,28.7,26.3,1,23
2026-07-31 14:03:45,0,0,1,23.8,35.6,28.8,26.2,0,23
2026-07-31 14:08:45,0,0,0,23.8,35.2,28.7,26,0,23
2026-07-31 14:13:45,0,0,0,23.9,35.3,28.8,26.2,0,23
2026-07-31 14:18:45,0,0,0,24,35,28.9,25.9,0,23
2026-07-31 14:23:45,0,0,0,24,34.8,28.9,25.8,0,20
2026-07-31 14:28:45,0,0,0,24.2,34.6,29,25.6,0,20
2026-07-31 14:33:45,0,0,0,24.2,33.8,29,25.1,0,23
2026-07-31 14:38:45,0,0,0,24.3,33.9,29.1,25,0,23
2026-07-31 14:43:45,0,0,0,24.3,33.4,29.1,24.8,0,20
2026-07-31 14:48:45,0,0,0,24.3,33.4,29.2,24.9,0,20
2026-07-31 14:53:45,0,0,0,24.4,34.4,29.1,25.7,0,23
2026-07-31 14:58:45,0,0,0,24.4,34.9,29.3,25.8,1,20
2026-07-31 15:03:45,0,0,0,24.4,34.6,29.1,25.8,0,20
2026-07-31 15:08:45,0,0,0,24.4,35.1,29.3,26,0,20
2026-07-31 15:13:45,0,0,0,24.3,33.9,29.2,24.8,0,20
2026-07-31 15:18:45,0,0,0,24.3,33.8,29.1,24.9,0,20
2026-07-31 15:23:45,0,0,0,24.3,33.5,29.3,24.7,0,23
2026-07-31 15:28:45,0,0,0,24.3,33.4,29.1,24.8,0,23
2026-07-31 15:33:45,0,0,0,24.3,34,29,25.3,0,23
2026-07-31 15:38:45,0,0,0,24.4,34,29,25.5,0,20
2026-07-31 15:49:07,0,0,0,24.2,34.2,28.8,25.6,0,20
2026-07-31 15:49:09,0,0,0,24.3,34.2,28.9,25.6,0,20
2026-07-31 15:53:45,0,0,0,24.4,33.8,28.9,25.3,0,23
2026-07-31 15:58:45,0,0,0,24.3,33.6,28.8,25.1,0,20
2026-07-31 16:06:05,0,0,0,24.4,34.4,29,25.9,0,20
2026-07-31 16:08:45,0,0,0,24.5,33.8,29.3,25.2,0,23
2026-07-31 16:13:46,0,0,0,24.4,33.3,28.6,25.2,0,20
2026-07-31 16:18:46,0,0,0,22.6,34,24,29.6,0,20
2026-07-31 16:23:46,0,0,0,20.7,35.8,20.7,33.6,0,23
2026-07-31 16:28:45,0,0,0,20.6,38.4,23.8,32.4,0,20
2026-07-31 16:33:45,0,0,0,22.1,37,27.6,27,0,20
2026-07-31 16:38:45,0,0,0,22.9,35.1,28.1,25.3,0,20
2026-07-31 16:43:46,0,0,0,21.8,36.5,23.9,30.6,0,21
2026-07-31 16:48:45,0,0,0,20.2,35.8,20.6,33,0,21
2026-07-31 16:53:45,0,0,0,20.4,38.2,23.8,31.4,0,21
2026-07-31 16:58:46,0,0,0,21.8,36.5,27.4,26.2,0,21
2026-07-31 17:03:45,0,0,0,22.7,35.3,28.4,25,0,21
2026-07-31 17:08:45,0,0,0,23.3,34.8,28.6,25.3,0,21
2026-07-31 17:13:45,0,0,0,22.1,35.3,24.3,29.4,0,21
2026-07-31 17:18:45,0,0,0,20.8,38.3,22.2,34.6,0,22
2026-07-31 17:23:45,0,0,0,22,37.9,27,28.1,0,22
2026-07-31 17:28:45,0,0,0,22.9,36.4,28.5,26,0,22
2026-07-31 17:33:46,1,6,6,23.4,35.1,28.8,25.4,0,22
2026-07-31 17:38:46,0,0,0,22.5,35.2,25.2,28.4,0,22
2026-07-31 17:43:45,0,0,0,22.1,36.1,26,28.5,0,22
2026-07-31 17:48:46,0,0,0,22.9,35.5,28.1,25.9,0,22
2026-07-31 17:53:45,0,0,0,23.5,34.9,29,25.2,0,22
2026-07-31 17:58:46,0,0,0,23.8,34.2,29.1,24.6,0,27
