fecha,pm1_ugm3,pm25_ugm3,pm10_ugm3,temperatura_c,humedad_pct,temperatura_interna_c,humedad_interna_pct,relay,senal
2026-09-01 14:58:07,1,5,5,22.9,35.5,25.2,31,0,26
2026-09-01 15:03:07,1,4,5,22.9,35.6,25.2,31.3,0,26
2026-09-01 15:08:07,1,4,6,22.9,35.7,25.2,31.4,0,22
2026-09-01 15:13:07,4,8,8,22.9,35.2,25.1,30.9,0,26
2026-09-01 15:18:07,5,11,12,22.9,35.4,25.1,31.1,0,21
2026-09-01 15:23:07,5,8,8,22.9,35.4,25.1,31.3,0,26
2026-09-01 15:28:07,1,6,6,22.9,34.8,25,30.5,0,21
2026-09-01 15:33:07,4,7,7,22.8,34.9,24.9,30.8,0,26
2026-09-01 15:38:07,3,9,11,22.7,34.9,24.8,30.9,0,22
2026-09-01 15:43:07,3,7,8,22.7,34.9,24.7,30.9,0,27
2026-09-01 15:48:07,2,8,11,22.6,34.7,24.6,30.8,0,28
2026-09-01 15:53:07,4,11,11,22.5,35,24.5,30.8,0,22
2026-09-01 15:58:07,15,30,34,22.4,34.6,24.4,30.4,0,27
2026-09-01 16:03:07,5,15,18,22.4,34.7,24.2,30.7,0,27
2026-09-01 16:08:07,4,14,16,22.3,34.3,24.1,30.2,0,27
2026-09-01 16:13:07,4,12,12,22.2,34.4,24,30.5,0,21
2026-09-01 16:18:07,4,13,18,22.2,34.4,24,30.5,0,26
2026-09-01 16:23:07,6,19,19,22.1,34.3,23.9,30.5,0,21
2026-09-01 16:28:07,3,12,13,22,34.6,23.8,30.8,0,27
2026-09-01 16:33:07,4,15,18,21.9,34.5,23.7,30.6,0,25
2026-09-01 16:38:07,5,19,20,21.9,34.7,23.6,30.7,0,27
2026-09-01 16:43:07,3,11,13,21.8,34.4,23.5,30.7,0,26
2026-09-01 16:48:07,5,11,16,21.7,34.4,23.4,30.7,0,26
2026-09-01 16:53:07,5,16,18,21.6,34.5,23.3,30.6,0,29
2026-09-01 16:58:07,7,25,26,21.5,34.8,23.1,31.2,0,22
2026-09-01 17:03:07,11,28,30,21.4,34.7,23,31.6,0,28
2026-09-01 17:08:07,11,30,34,21.3,35.6,22.9,33,0,22
2026-09-01 17:13:08,11,29,35,21.2,35.8,22.8,32.9,0,25
2026-09-01 17:18:07,15,31,38,21.2,36.1,22.7,33.5,0,21
2026-09-01 17:23:08,19,36,43,21.1,36.4,22.6,33.9,0,26
2026-09-01 17:28:07,20,35,39,21,37,22.5,34.5,0,23
2026-09-01 17:33:07,18,35,38,20.9,37.2,22.4,35.1,0,29
2026-09-01 17:38:08,17,35,41,20.9,37.3,22.4,35.2,0,25
2026-09-01 17:43:08,17,35,42,20.8,37.7,22.3,35.5,0,28
2026-09-01 17:48:07,19,35,38,20.8,37.9,22.1,36,0,27
2026-09-01 17:53:08,19,34,38,20.7,38.1,22,36,0,21
2026-09-01 17:58:08,18,36,43,20.6,38.3,22,36.4,0,26
2026-09-01 18:03:07,21,38,48,20.6,38.9,21.9,37.4,0,28
2026-09-01 18:08:08,28,46,58,20.5,39.3,21.8,37.6,0,26
2026-09-01 18:13:07,26,47,58,20.4,39.8,21.8,38.2,0,28
2026-09-01 18:18:08,23,38,45,20.4,39.7,21.6,38.4,0,27
2026-09-01 18:23:07,19,38,43,20.3,40.2,21.6,38.9,0,22
2026-09-01 18:28:08,16,35,37,20.2,40.9,21.5,39.5,0,27
2026-09-01 18:33:08,16,32,39,20.2,40.6,,,0,21
2026-09-01 18:38:07,11,29,32,20.1,41,,,0,27
2026-09-01 18:43:08,9,27,29,20,41,,,0,26
2026-09-01 18:48:07,8,25,27,20,41.3,,,0,21
2026-09-01 18:53:08,7,22,26,19.9,41.4,,,0,26
2026-09-01 18:58:08,6,21,24,19.9,41.3,,,0,21
2026-09-01 19:03:08,7,21,22,19.8,41.2,,,0,26
2026-09-01 19:08:08,6,22,22,19.8,41.4,,,0,30
2026-09-01 19:13:08,7,20,22,19.7,41.4,,,0,23
2026-09-01 19:18:08,6,18,21,19.7,41.4,,,0,20
2026-09-01 19:23:08,6,19,21,19.6,41.8,,,0,20
2026-09-01 19:28:08,5,16,17,19.6,41.6,,,0,20
2026-09-01 19:33:08,4,9,9,19.5,41.4,,,0,20
2026-09-01 19:38:08,6,16,20,19.4,41.4,,,0,23
2026-09-01 19:43:08,5,15,18,19.4,41.4,,,0,20
2026-09-01 19:48:08,8,21,22,19.3,41.3,,,0,20
2026-09-01 19:53:08,8,25,25,19.3,41.4,,,0,20
2026-09-01 19:58:08,8,26,26,19.2,41.6,,,0,23
2026-09-01 20:03:08,7,25,26,19.2,42.1,,,0,20
2026-09-01 20:08:08,7,24,26,19.2,42.3,,,0,20
2026-09-01 20:13:08,10,31,34,19.1,42.2,20,41.3,0,20
2026-09-01 20:18:08,8,26,26,19.1,42.2,20,41.5,0,20
2026-09-01 20:23:08,9,25,28,19,42.6,19.9,41.9,0,20
2026-09-01 20:28:08,10,29,29,19,42.6,19.9,41.9,0,20
2026-09-01 20:33:08,9,27,30,18.9,42.9,19.9,42.1,0,20
2026-09-01 20:38:08,7,25,28,18.9,42.7,19.8,41.9,0,20
2026-09-01 20:43:08,7,24,29,18.9,42.9,19.7,42.1,0,20
2026-09-01 20:48:08,7,24,28,18.8,42.9,19.7,42.1,0,23
2026-09-01 20:53:08,9,26,27,18.8,43.2,19.7,42.5,0,20
2026-09-01 20:58:08,8,25,28,18.8,43.4,19.6,42.9,0,20
2026-09-01 21:03:08,9,22,25,18.7,43.3,19.6,42.8,0,20
2026-09-01 21:08:08,9,24,24,18.7,43.3,19.5,42.6,0,23
2026-09-01 21:13:08,9,22,24,18.7,43,19.5,42.3,0,22
2026-09-01 21:18:08,10,22,28,18.6,43.3,19.4,42.9,0,22
2026-09-01 21:23:08,9,24,27,18.6,43.6,19.4,43.1,0,19
2026-09-01 21:28:08,6,24,24,18.6,43.5,19.3,42.9,0,20
2026-09-01 21:33:08,9,25,27,18.5,43.7,19.3,43.1,0,20
2026-09-01 21:38:08,7,25,28,18.5,43.6,19.3,43.3,0,20
2026-09-01 21:43:08,9,26,27,18.4,43.8,19.2,43.5,0,20
2026-09-01 21:48:08,10,27,28,18.4,44.1,19.2,43.8,0,20
2026-09-01 21:53:08,6,22,26,18.4,44.2,19.1,43.9,0,20
2026-09-01 21:58:08,5,21,25,18.3,44,19.1,43.6,0,20
2026-09-01 22:03:08,6,22,22,18.3,43.8,19,43.2,0,20
2026-09-01 22:08:08,6,20,23,18.3,44.1,19,43.7,0,20
2026-09-01 22:13:08,6,25,26,18.2,44,19,43.6,0,20
2026-09-01 22:18:08,6,22,22,18.2,44.3,18.9,43.9,0,20
2026-09-01 22:23:08,6,23,27,18.2,44.4,18.8,44.4,0,20
2026-09-01 22:28:08,6,20,22,18.1,44.7,18.8,44.5,0,20
2026-09-01 22:33:08,6,26,26,18.1,44.7,18.7,44.3,0,20
2026-09-01 22:38:08,6,20,23,18,44.3,18.7,43.6,0,20
2026-09-01 22:43:08,6,20,23,18,44.5,18.6,44.2,0,20
2026-09-01 22:48:08,6,20,21,17.9,44.6,18.6,44.4,0,20
2026-09-01 22:53:09,5,19,19,17.9,44.8,18.5,44.7,0,20
2026-09-01 22:58:08,7,23,25,17.9,44.9,18.5,44.7,0,20
2026-09-01 23:03:09,6,19,22,17.9,44.5,18.5,44,0,20
2026-09-01 23:08:08,5,18,22,17.8,44.8,18.4,44.5,0,20
2026-09-01 23:13:09,5,18,20,17.8,45,18.4,44.6,0,20
2026-09-01 23:18:09,8,17,20,17.8,44.8,18.4,44.4,0,20
2026-09-01 23:23:08,5,20,20,17.8,45,18.3,44.4,0,20
2026-09-01 23:28:09,7,18,21,17.8,45.3,18.3,45.1,0,20
2026-09-01 23:33:09,7,15,17,17.7,44.9,18.3,44.7,0,20
2026-09-01 23:38:08,5,13,16,17.7,45.1,18.3,44.5,0,20
2026-09-01 23:43:08,5,17,19,17.7,45.1,18.3,45.1,0,20
2026-09-01 23:48:08,6,15,18,17.7,45.2,18.2,44.6,0,20
2026-09-01 23:53:09,5,12,13,17.6,44.7,18.2,43.8,0,20
2026-09-01 23:58:09,3,7,9,17.7,44.3,18.2,43.7,0,20
2026-09-02 00:03:09,2,10,15,17.6,44,18.1,43.2,0,20
2026-09-02 00:08:09,2,8,8,17.6,44.1,18.1,43.3,0,20
2026-09-02 00:13:08,2,7,8,17.6,44,18.1,43.1,0,20
2026-09-02 00:18:09,1,4,4,17.6,43.5,18.1,42.4,0,20
2026-09-02 00:23:09,0,1,1,17.6,42.8,18.1,41,0,20
2026-09-02 00:28:09,0,1,1,17.6,42.6,18.1,41,0,20
2026-09-02 00:33:09,0,4,4,17.6,42.9,18.1,41.6,0,20
2026-09-02 00:38:09,0,3,3,17.5,43,18,41.8,0,20
2026-09-02 00:43:09,0,4,5,17.5,43,18,41.7,0,20
2026-09-02 00:48:09,0,2,2,17.5,42.8,18,41.3,0,20
2026-09-02 00:53:09,0,1,1,17.5,42.3,18,40.9,0,20
2026-09-02 00:58:09,0,2,2,17.5,42.2,18,40.5,0,20
2026-09-02 01:03:09,0,0,2,17.5,42.1,17.9,40.6,0,20
2026-09-02 01:08:09,0,2,3,17.4,42.4,17.9,41.3,0,20
2026-09-02 01:13:09,0,3,3,17.4,42.6,17.9,41.3,0,20
2026-09-02 01:18:09,0,3,3,17.4,42.7,17.9,41.4,0,20
2026-09-02 01:23:09,2,5,5,17.4,42.7,17.8,42,0,20
2026-09-02 01:28:09,1,4,4,17.3,43.2,17.8,42.3,0,20
2026-09-02 01:33:08,1,3,4,17.3,43.2,17.8,42.8,0,20
2026-09-02 01:38:09,1,5,5,17.3,43.4,17.8,42.5,0,20
2026-09-02 01:43:09,3,7,8,17.3,43.4,17.7,42.8,0,20
2026-09-02 01:48:09,2,9,9,17.3,43.8,17.7,43.3,0,20
2026-09-02 01:53:09,3,8,9,17.2,43.8,17.6,43.6,0,20
2026-09-02 01:58:09,3,6,8,17.2,43.9,17.6,43.7,0,20
2026-09-02 02:03:09,4,8,8,17.2,43.9,17.6,43.4,0,20
2026-09-02 02:08:09,2,8,9,17.2,44,17.6,43.6,0,19
2026-09-02 02:13:09,2,8,8,17.1,44.1,17.5,43.6,0,16
