fecha,pm1_ugm3,pm25_ugm3,pm10_ugm3,temperatura_c,humedad_pct,temperatura_interna_c,humedad_interna_pct,relay,senal
2026-07-31 02:33:10,0,1,2,25.3,29.2,30.5,22.6,0,29
2026-07-31 02:38:10,0,2,3,25.2,29.3,30.6,22.6,0,29
2026-07-31 02:43:10,0,4,4,25.3,29.4,30.5,22.6,0,29
2026-07-31 02:48:11,0,2,2,25.3,29.3,30.6,22.6,0,29
2026-07-31 02:53:10,0,1,1,25.3,29,30.7,22.5,0,29
2026-07-31 02:58:10,0,3,3,25.4,29.2,30.9,22.4,1,29
2026-07-31 03:03:10,1,4,6,25.4,29.4,30.8,22.5,0,29
2026-07-31 03:08:10,2,4,5,25.4,29.2,30.7,22.6,0,29
2026-07-31 03:13:10,1,5,5,25.4,29.4,30.6,22.6,0,29
2026-07-31 03:18:10,1,4,4,25.3,29.5,30.6,22.7,0,29
2026-07-31 03:23:11,0,2,2,25.3,29.5,30.8,22.6,0,29
2026-07-31 03:28:10,1,5,5,25.4,29.5,30.9,22.5,0,29
2026-07-31 03:33:11,1,5,5,25.3,29.5,30.6,22.7,0,29
2026-07-31 03:38:11,1,4,5,25.3,29.5,30.6,22.6,0,29
2026-07-31 03:43:10,1,2,3,25.3,29.7,30.6,22.7,0,29
2026-07-31 03:48:10,2,6,7,25.2,29.6,30.5,22.8,0,29
2026-07-31 03:53:10,0,5,5,25.2,29.7,30.6,22.7,0,29
2026-07-31 03:58:11,1,6,6,25.2,29.4,30.6,22.7,1,29
2026-07-31 04:03:11,1,5,6,25.2,29.4,30.6,22.7,0,29
2026-07-31 04:08:10,4,8,9,25.2,29.6,30.6,22.7,0,29
2026-07-31 04:13:11,2,5,5,25.2,29.7,30.6,22.7,0,29
2026-07-31 04:18:10,4,6,6,25.2,29.6,30.5,22.8,0,29
2026-07-31 04:23:11,1,8,9,25.2,29.5,30.5,22.8,0,29
2026-07-31 04:28:11,3,8,8,25.2,29.6,30.6,22.7,0,29
2026-07-31 04:33:11,3,7,8,25.2,29.6,30.6,22.8,0,29
2026-07-31 04:38:10,3,7,8,25.3,29.5,30.7,22.6,0,29
2026-07-31 04:43:10,3,6,6,25.2,29.5,30.6,22.7,0,29
2026-07-31 04:48:10,5,9,9,25.3,29.3,30.5,22.8,0,29
2026-07-31 04:53:10,1,7,7,25.2,29.7,30.5,22.8,0,29
2026-07-31 04:58:11,4,6,7,25.2,29.8,30.7,22.7,0,29
2026-07-31 05:03:11,3,6,6,25.2,29.5,30.6,22.8,0,29
2026-07-31 05:08:11,2,4,6,25.3,29.4,30.7,22.6,0,29
2026-07-31 05:13:11,0,3,3,25.3,29.4,30.7,22.6,0,29
2026-07-31 05:18:10,0,2,2,25.3,28.9,30.7,22.6,0,29
2026-07-31 05:23:11,0,1,1,25.3,28.9,30.7,22.6,0,29
2026-07-31 05:28:10,0,1,1,25.3,28.8,30.8,22.5,0,29
2026-07-31 05:33:11,0,0,0,25.4,28.5,30.8,22.4,0,29
2026-07-31 05:38:11,0,0,0,25.5,28.5,30.9,22.3,0,29
2026-07-31 05:43:10,0,0,0,25.5,28.1,31,22.2,0,29
2026-07-31 05:48:11,0,0,0,25.5,28.1,31,22.2,0,29
2026-07-31 05:53:11,0,0,0,25.5,28,30.9,22.2,0,29
2026-07-31 05:58:11,0,0,0,25.5,27.7,30.9,22.2,0,29
2026-07-31 06:03:11,0,0,0,25.6,27.8,31,22,0,29
2026-07-31 06:08:11,0,0,0,25.6,27.4,31,22,0,29
2026-07-31 06:13:10,0,0,0,25.6,27.2,31,21.9,0,29
2026-07-31 06:18:11,0,0,0,25.6,27,31,21.7,0,29
2026-07-31 06:23:11,0,0,0,25.7,27.7,31.1,21.7,0,29
2026-07-31 06:28:11,0,0,0,25.7,27.7,31.1,21.8,0,29
2026-07-31 06:33:11,0,0,0,25.7,27.6,31.1,21.7,0,29
2026-07-31 06:38:10,0,1,1,25.7,27.5,31.1,21.7,0,29
2026-07-31 06:43:11,0,0,0,25.8,27.3,31.2,21.6,0,29
2026-07-31 06:48:11,0,0,0,25.8,27.4,31.3,21.6,0,28
2026-07-31 06:53:11,0,0,0,25.8,27.6,31.2,21.6,0,28
2026-07-31 06:58:11,0,0,0,25.7,27.8,31.1,21.7,0,29
2026-07-31 07:03:11,0,0,0,25.8,27.8,31.2,21.6,0,29
2026-07-31 07:08:11,0,0,0,25.7,27.7,31.2,21.7,0,29
2026-07-31 07:13:11,0,0,0,25.7,27.8,31.3,21.6,0,28
2026-07-31 07:18:11,0,0,0,25.7,27.5,31.2,21.5,0,28
2026-07-31 07:23:11,0,0,0,25.7,27.4,31.1,21.6,0,28
2026-07-31 07:28:11,0,0,0,25.7,27.6,31,21.7,0,31
2026-07-31 07:33:11,0,0,0,25.7,27.9,31.1,21.6,0,31
2026-07-31 07:38:11,0,0,0,25.7,28,31,21.7,0,31
2026-07-31 07:43:11,0,0,0,25.7,28.4,31.2,21.6,0,29
2026-07-31 07:48:11,0,0,0,25.7,28.6,31.1,21.7,1,28
2026-07-31 07:53:11,0,0,0,25.7,28.8,31.2,21.8,0,28
2026-07-31 07:58:11,0,0,0,25.7,28.6,31.1,21.9,0,29
2026-07-31 08:03:11,0,1,1,25.7,29,31.2,21.9,0,29
2026-07-31 08:08:11,0,0,0,25.7,29.1,31,22,0,29
2026-07-31 08:13:11,0,1,1,25.6,29.6,30.9,22.2,0,31
2026-07-31 08:18:11,0,3,3,25.5,29.7,31,22.2,0,29
2026-07-31 08:23:11,0,0,0,25.5,29.6,31,22.4,0,29
2026-07-31 08:28:11,0,0,1,25.5,30,30.9,22.4,1,29
2026-07-31 08:33:11,0,1,2,25.4,30.6,30.8,22.6,0,29
2026-07-31 08:38:11,0,2,2,25.4,30.5,30.8,22.7,0,29
2026-07-31 08:43:11,0,1,2,25.4,30.8,30.8,22.9,0,29
2026-07-31 08:48:11,0,3,5,25.3,30.9,30.8,22.9,0,29
2026-07-31 08:53:11,0,0,1,25.3,31.1,30.7,23.1,0,29
2026-07-31 08:58:11,0,0,0,25.3,31,30.7,23.1,0,29
2026-07-31 09:03:11,0,1,1,25.3,31,30.6,23.2,0,29
2026-07-31 09:08:11,0,1,1,25.2,31.3,30.6,23.4,0,29
2026-07-31 09:13:11,1,1,1,25.2,31.4,30.5,23.4,0,29
2026-07-31 09:18:11,0,1,1,25.1,31.8,30.5,23.6,0,29
2026-07-31 09:23:11,0,0,0,25.1,31.8,30.4,23.7,0,29
2026-07-31 09:28:11,0,2,2,25.1,31.8,30.4,23.8,0,29
2026-07-31 09:33:11,0,0,0,25,31.9,30.3,23.9,0,29
2026-07-31 09:38:11,0,1,1,25,32.1,30.3,24,0,29
2026-07-31 09:43:11,0,1,1,24.9,32,30.3,24,0,29
2026-07-31 09:48:11,0,1,1,24.9,32,30.2,24.1,0,29
2026-07-31 09:53:12,0,1,2,24.9,32.2,30.2,24.2,0,29
2026-07-31 09:58:11,0,0,1,24.9,31.9,30.2,24.1,0,29
2026-07-31 10:03:11,0,0,0,24.9,31.7,30.1,24.2,0,29
2026-07-31 10:08:11,0,0,0,24.9,31.5,30.1,24.2,0,29
2026-07-31 10:13:11,0,0,0,24.8,31,30.2,24,0,29
2026-07-31 10:18:11,0,0,0,24.8,31,30,24,0,29
2026-07-31 10:23:11,0,0,0,24.7,31.1,30,24,0,29
2026-07-31 10:28:12,0,0,0,24.6,30.6,30,24,0,29
2026-07-31 10:33:11,0,0,0,24.5,30.8,29.7,24,0,29
2026-07-31 10:38:11,0,0,0,24.4,31,29.6,24,0,29
2026-07-31 10:43:12,0,0,0,24.3,30.8,29.3,24.1,0,29
2026-07-31 10:48:11,0,0,0,24.2,30.9,29.3,24.1,0,29
2026-07-31 10:53:11,0,0,0,24.2,31.2,29.4,24,0,29
2026-07-31 10:58:11,0,0,0,24.2,31.3,29.4,24,0,29
2026-07-31 11:03:12,0,0,0,24.2,31,29.5,23.9,0,29
2026-07-31 11:08:12,0,0,0,24.2,30.9,29.5,23.9,0,29
2026-07-31 11:13:12,0,0,0,24.2,31.1,29.4,24,0,29
2026-07-31 11:18:11,0,0,0,24.1,31.4,29.3,24,0,29
2026-07-31 11:23:11,0,0,0,24.1,31.2,29.4,24.1,0,29
2026-07-31 11:28:11,0,0,0,24.1,31.4,29.4,24.1,0,29
2026-07-31 11:33:11,0,0,0,24,31.5,29.4,24.1,1,29
2026-07-31 11:38:12,0,0,0,24,31,29.2,24.2,0,29
2026-07-31 11:43:12,0,0,0,24,30.9,29.4,24,0,29
2026-07-31 11:48:12,0,0,0,24.1,30.6,29.5,23.9,0,29
2026-07-31 11:53:11,0,0,0,24.1,31,29.4,24,0,29
2026-07-31 11:58:11,0,0,0,24,30.7,29.4,23.9,0,29
2026-07-31 12:03:12,0,0,0,24,30.6,29.4,23.9,0,29
2026-07-31 12:08:12,0,0,0,24.1,30.3,29.4,23.8,0,29
2026-07-31 12:13:11,0,0,0,24.1,30.7,29.5,23.8,0,29
2026-07-31 12:18:11,0,0,0,24.1,30.8,29.3,24,0,29
2026-07-31 12:23:11,0,0,0,24.1,31.2,29.4,24,0,29
2026-07-31 12:28:12,0,0,0,24.1,31,29.5,23.9,0,29
2026-07-31 12:33:11,0,0,0,24.1,31.1,29.4,24.1,0,29
2026-07-31 12:38:12,0,0,0,24,30.4,29.3,24,0,29
2026-07-31 12:43:11,0,0,0,24,30.5,29,24.2,0,29
2026-07-31 12:48:12,0,0,0,24,30.6,29,24.1,0,29
2026-07-31 12:53:12,0,0,0,24,31,29.2,24,0,29
2026-07-31 12:58:12,0,0,0,24,31.3,29.1,24.2,0,29
2026-07-31 13:03:12,0,0,0,24,31.2,29.2,24.2,0,29
2026-07-31 13:08:12,0,0,0,24.1,31.6,29.4,24.1,0,29
2026-07-31 13:13:11,0,0,0,24.1,31.2,29.2,24.4,0,29
2026-07-31 13:18:12,0,0,0,24.1,30.6,29.3,24.2,0,29
2026-07-31 13:23:11,0,0,0,24.1,30.7,29.3,24.1,0,29
2026-07-31 13:28:12,0,0,0,24.2,31.4,29.4,24.1,1,29
2026-07-31 13:33:11,0,0,0,24.2,31.4,29.4,24.2,0,29
2026-07-31 13:38:12,0,0,0,24.2,31.1,29.5,24.2,0,29
2026-07-31 13:43:12,0,0,0,24.2,31.5,29.5,24.3,0,29
2026-07-31 13:48:12,0,0,0,24.3,31.6,29.6,24.3,0,29
2026-07-31 13:53:12,0,0,0,24.3,31.9,29.6,24.4,0,29
2026-07-31 13:58:12,0,0,0,24.4,32.1,29.7,24.4,0,29
2026-07-31 14:03:12,0,0,0,24.3,32.2,29.6,24.6,0,29
2026-07-31 14:08:12,0,0,0,24.4,32,29.7,24.6,0,29
2026-07-31 14:13:12,0,0,0,24.4,32,29.8,24.6,0,29
2026-07-31 14:18:12,0,0,0,24.4,31.9,29.6,24.8,0,29
2026-07-31 14:23:12,0,0,0,24.4,31.8,29.7,24.7,0,29
2026-07-31 14:28:12,0,0,0,24.5,31.5,29.9,24.6,0,29
2026-07-31 14:33:12,0,0,0,24.6,30.8,29.8,24.5,0,29
2026-07-31 14:38:12,0,0,0,24.6,30.9,29.9,24.4,0,29
2026-07-31 14:43:12,0,0,0,24.7,30.4,30,24.3,0,29
2026-07-31 14:48:12,0,0,0,24.8,30.5,30.1,24.1,0,29
2026-07-31 14:53:12,0,0,0,24.8,31,30.1,24.2,1,29
2026-07-31 14:58:12,0,0,0,24.8,31.6,30.1,24.3,0,29
2026-07-31 15:03:12,0,0,0,24.8,31.4,30.1,24.5,0,29
2026-07-31 15:08:12,0,0,0,24.8,31.6,30.1,24.6,0,29
2026-07-31 15:13:12,0,0,0,24.8,30.6,30.2,24.4,0,29
2026-07-31 15:18:12,0,0,0,24.8,30.6,30.1,24.3,0,29
2026-07-31 15:23:12,0,0,0,24.8,30.5,30.1,24.2,0,29
2026-07-31 15:28:12,0,0,0,24.8,30.4,30.5,23.4,0,29
2026-07-31 15:38:12,0,0,0,24.8,30.8,30,24.2,0,29
2026-07-31 15:49:07,0,0,0,24.8,31.1,29.8,24.3,0,29
2026-07-31 15:49:09,0,0,0,24.7,30.9,29.9,24.4,0,29
2026-07-31 15:53:12,0,0,0,24.7,30.7,29.7,24.5,0,29
2026-07-31 15:58:12,0,0,0,24.7,30.5,29.8,24.3,0,29
2026-07-31 16:06:05,0,0,0,24.8,31,30,24.3,0,29
2026-07-31 16:08:12,0,0,0,24.9,31.2,30.2,24.3,0,29
2026-07-31 16:13:12,0,0,0,24.9,30.2,30.3,24.1,1,29
2026-07-31 16:18:12,0,0,0,25,30,30.4,24.1,0,29
2026-07-31 16:23:12,0,0,0,25.1,29.4,30.4,24,0,29
2026-07-31 16:28:12,0,0,0,25.1,29.3,30.5,23.8,0,29
2026-07-31 16:33:12,0,0,0,25.2,29.7,30.6,23.7,1,29
2026-07-31 16:38:12,0,0,0,25.2,29.4,30.6,23.7,0,29
2026-07-31 16:43:12,0,0,0,25.3,29.7,30.8,23.7,0,29
2026-07-31 16:48:12,0,0,0,25.3,28.1,30.8,23.4,0,29
2026-07-31 16:53:12,0,0,0,25.4,28.6,30.8,23.3,0,29
2026-07-31 16:58:12,0,0,0,25.4,28.3,30.7,23.3,0,29
2026-07-31 17:03:12,0,0,0,25.4,28.3,30.7,23.1,0,29
2026-07-31 17:08:12,0,0,0,25.4,29.2,30.8,23.2,0,29
2026-07-31 17:13:13,0,0,0,25.4,29.6,30.8,23.2,0,29
2026-07-31 17:18:12,0,0,0,25.4,29.6,30.8,23.3,0,29
2026-07-31 17:23:12,0,0,0,25.4,29.8,30.8,23.4,0,29
2026-07-31 17:28:12,0,0,0,25.4,29.5,30.8,23.4,0,29
2026-07-31 17:33:12,0,3,3,25.4,29.6,30.8,23.3,0,29
2026-07-31 17:38:12,0,0,0,25.4,29.7,30.8,23.3,0,29
2026-07-31 17:43:12,0,0,0,25.4,29,30.8,23.2,0,29
2026-07-31 17:48:12,0,0,0,25.3,29.1,30.7,23.2,0,29
2026-07-31 17:53:13,0,0,0,25.3,29.4,30.7,23.2,0,29
2026-07-31 17:58:12,0,0,0,25.3,29.3,30.7,23.2,0,29
2026-07-31 18:03:12,0,0,0,25.3,28.8,30.8,23,0,29
2026-07-31 18:08:12,0,0,0,25.3,29,30.7,23.1,0,29
2026-07-31 18:13:13,0,0,0,25.2,29.1,30.7,23,0,29
2026-07-31 18:18:12,0,0,0,25.3,29.3,30.7,23.1,0,29
2026-07-31 18:23:12,0,0,0,25.3,29,30.7,23,0,29
2026-07-31 18:28:12,0,0,0,25.2,29.3,30.7,22.9,0,29
2026-07-31 18:33:12,0,0,0,25.2,29.3,30.6,23,0,31
2026-07-31 18:38:13,0,0,0,25.2,29.6,30.6,23,0,31
2026-07-31 18:43:13,0,0,0,25.2,29.9,30.6,23.1,0,31
2026-07-31 18:48:13,0,0,0,25.2,30.1,30.5,23.3,0,31
2026-07-31 18:53:13,0,0,0,25.1,29.7,30.4,23.2,0,29
2026-07-31 18:58:12,0,0,0,25.1,29.7,30.5,23.1,0,31
2026-07-31 19:03:13,0,0,0,25.1,29.6,30.5,23.1,1,31
2026-07-31 19:08:12,0,0,0,25.1,29.4,30.4,23.1,0,31
2026-07-31 19:13:12,0,0,0,25,29.5,30.3,23.1,0,31
2026-07-31 19:18:12,0,0,0,25,29.6,30.3,23.1,0,31
2026-07-31 19:23:12,0,0,0,24.9,29.4,30.2,23.2,0,29
2026-07-31 19:28:13,0,0,0,24.9,29.6,30.1,23.2,0,31
2026-07-31 19:33:13,0,0,0,24.9,29.7,30.1,23.2,0,29
2026-07-31 19:38:13,0,0,0,24.9,29.4,30.2,23,0,29
2026-07-31 19:43:12,0,0,0,24.8,30,30,23.2,0,29
2026-07-31 19:48:13,0,0,0,24.8,29.7,30.2,23,0,29
2026-07-31 19:53:13,0,0,0,24.8,29.7,30,23.2,0,29
2026-07-31 19:58:13,0,0,0,24.7,29.6,30,23.1,0,31
2026-07-31 20:03:13,0,0,0,24.6,29.7,29.9,23.1,0,31
2026-07-31 20:08:13,0,0,0,24.6,29.2,29.7,23.2,0,31
2026-07-31 20:13:13,0,0,0,24.5,29.2,29.7,23.1,0,31
2026-07-31 20:18:13,0,0,0,24.5,29.3,29.7,23,0,28
2026-07-31 20:23:13,0,0,0,24.5,29.2,29.8,22.9,0,29
2026-07-31 20:28:13,0,0,0,24.5,29.4,29.7,23,0,29
2026-07-31 20:33:13,0,0,0,24.4,29.3,29.7,23,0,29
2026-07-31 20:38:13,0,0,0,24.3,28.9,29.6,22.9,1,29
2026-07-31 20:43:13,0,0,0,24.3,29,29.5,22.9,0,29
2026-07-31 20:48:13,0,0,0,24.3,28.7,29.5,22.9,0,29
2026-07-31 20:53:13,0,0,0,24.3,28.2,29.7,22.4,0,31
